condition,weight,time,cor,pval
wt,7,825,0.15806547882499278,0.5445756987575338
wt,7,830,0.1676411650199298,0.52013973931858
wt,7,835,0.17676281367058827,0.49734486806673883
wt,7,840,0.18529832715394037,0.4764562977778548
wt,7,845,0.1950855108488357,0.45304686083920886
wt,7,850,0.2017647520985125,0.4374124537648989
wt,7,855,0.2059066713041352,0.42785908245835247
wt,7,860,0.21094565806664928,0.41638500032199444
wt,7,865,0.2195662889298511,0.39713831758752294
wt,7,870,0.22869212384746654,0.3772990753969424
wt,7,875,0.2391129424099318,0.3553297595844853
wt,7,880,0.24885305298631433,0.33546613451562424
wt,7,885,0.25821946357743497,0.31698336272461
wt,7,890,0.2682491296220812,0.2978707014449338
wt,7,895,0.2780528844517846,0.2798716680560738
wt,7,900,0.2853238964211674,0.26696046753894065
wt,7,905,0.29272254756582744,0.2542060569764471
wt,7,910,0.299392029500749,0.24304011453943622
wt,7,915,0.3062899661499462,0.23182188005253568
wt,7,920,0.3074851192263771,0.22991225163849446
wt,7,925,0.3114911063093937,0.22358470003174186
wt,7,930,0.3163494329944514,0.21606199294110495
wt,7,935,0.3217038393540417,0.2079624604897124
wt,7,940,0.327123849217167,0.19996717317406518
wt,7,945,0.33269962666253905,0.19195468456259382
wt,7,950,0.33905256967333236,0.18308656793937478
wt,7,955,0.34533580873390435,0.17458740642126838
wt,7,960,0.3504113796116967,0.16791753580219157
wt,7,965,0.356288633474823,0.16041084263916489
wt,7,970,0.3631506385981779,0.15193780783569555
wt,7,975,0.369499491558543,0.1443748889859026
wt,7,980,0.37413967692493016,0.13901356995682052
wt,7,985,0.3782253014880352,0.13440800102716757
wt,7,990,0.38532564768369443,0.12665734266385054
wt,7,995,0.39076020297438047,0.12093953379461715
wt,7,1e3,0.39744888553138014,0.11415358064318258
wt,7,1005,0.404469560037554,0.10732423420745692
wt,7,1010,0.4109817552552667,0.10125322884286174
wt,7,1015,0.4139537607149241,0.09856558240089525
wt,7,1020,0.42332327833704,0.09042659250082279
wt,7,1025,0.4249804286730314,0.08903909062756506
wt,7,1030,0.42623766992627565,0.08799671495076741
wt,7,1035,0.4302947196437413,0.08469309732936915
wt,7,1040,0.432019830951022,0.08331592460070048
wt,7,1045,0.43588950592735703,0.08028589315074626
wt,7,1050,0.4373591368402891,0.07915640789135099
wt,7,1055,0.43895130319026865,0.07794584838014527
wt,7,1060,0.4382389017403716,0.07848582362626454
wt,7,1065,0.43873088779839964,0.07811262540556377
wt,7,1070,0.4430318752199423,0.07490495981316823
wt,7,1075,0.445993302420114,0.07275302393480013
wt,7,1080,0.44885241552950006,0.07071873536268848
wt,7,1085,0.4507674930596192,0.06937968836989496
wt,7,1090,0.45450923757797773,0.06681731962747181
wt,7,1095,0.4561870306169844,0.06569128688340863
wt,7,1100,0.45706400401266845,0.06510831698204629
wt,7,1105,0.46324447339417885,0.06110756788564279
wt,7,1110,0.46648191842703,0.05908611393283814
wt,7,1115,0.47070398766045496,0.056525015561083
wt,7,1120,0.47518914708487203,0.05389587052872073
wt,7,1125,0.4769999626289229,0.052860691886192225
wt,7,1130,0.4799939420288248,0.051181848678005966
wt,7,1135,0.48166943238511156,0.050259942137485504
wt,7,1140,0.48235141484175237,0.04988828187492657
wt,7,1145,0.48435617709469303,0.04880768054177563
wt,7,1150,0.4867377026227828,0.04754695348571883
wt,7,1155,0.48908505409821745,0.04632844293801663
wt,7,1160,0.490466979784981,0.04562217264326429
wt,7,1165,0.49208174781611275,0.04480721959546968
wt,7,1170,0.4930559710426333,0.04432088327287278
wt,7,1175,0.494473103507626,0.04362057309927364
wt,7,1180,0.49659370228635163,0.04258828631040818
wt,7,1185,0.4977689663006499,0.042024198105975095
wt,7,1190,0.49922697128966753,0.041332285719420915
wt,7,1195,0.5008597321938527,0.04056772384836293
wt,7,1200,0.501448035214383,0.04029488832439688
wt,7,1205,0.5010278251961782,0.04048962533184378
wt,7,1210,0.5016831139046393,0.040186256704064255
wt,7,1215,0.503640087333684,0.039290527642284225
wt,7,1220,0.5051128390591927,0.03862649542786306
wt,7,1225,0.5047005917060311,0.038811502704453674
wt,7,1230,0.5068104897898349,0.037871684206148545
wt,7,1235,0.5094101077983306,0.03673765611756661
wt,7,1240,0.5090889247157891,0.0368763467470821
wt,7,1245,0.5100752763628934,0.03645169269830579
wt,7,1250,0.5131513861010523,0.03515124558910031
wt,7,1255,0.5144694353363218,0.03460500058247643
wt,7,1260,0.5156717685714531,0.034112390823813954
wt,7,1265,0.5176607123394391,0.03330928905777378
wt,7,1270,0.5178197419617863,0.03324570606429407
wt,7,1275,0.5182223974494851,0.03308513229285622
wt,7,1280,0.5204871829476079,0.03219299902356488
wt,7,1285,0.522948580387585,0.03124445061899648
wt,7,1290,0.5256381581645454,0.03023265031614398
wt,7,1295,0.5248847255658647,0.03051351036396312
wt,7,1300,0.5267441162701408,0.029823981561194344
wt,7,1305,0.5296588014277487,0.02876729719449346
wt,7,1310,0.5297465027093257,0.028735955259765595
wt,7,1315,0.5299291453004144,0.02867076842230493
wt,7,1320,0.5312785795801223,0.028192665329430874
wt,7,1325,0.5322410144596279,0.027855447110476023
wt,7,1330,0.5340953417045877,0.02721450384587938
wt,7,1335,0.5354475744411662,0.026754330241895705
wt,7,1340,0.5344853013666915,0.02708117598923464
wt,7,1345,0.5351496897245611,0.026855182446194323
wt,7,1350,0.5362925970421359,0.026469829638803708
wt,7,1355,0.5381740595259283,0.025844779976888093
wt,7,1360,0.5396228443179093,0.02537129998844379
wt,7,1365,0.5389384509498291,0.025594123923363618
wt,7,1370,0.5410807362472203,0.0249016478533517
wt,7,1375,0.5410215015649003,0.02492059778702965
wt,7,1380,0.544100689968799,0.02395021975540617
wt,7,1385,0.54494504117498,0.023689320542011633
wt,7,1390,0.5453440078203676,0.023566812093555475
wt,7,1395,0.5458046805525782,0.02342596808485199
wt,7,1400,0.5462354836439606,0.023294848264241098
wt,7,1405,0.5477609221458282,0.022835138587240934
wt,7,1410,0.5484409715394082,0.02263248307575261
wt,7,1415,0.5493629191902402,0.022359976596535373
wt,7,1420,0.5513639062484343,0.021777309265261308
wt,7,1425,0.5517947212582319,0.02165342065633688
wt,7,1430,0.5527228531658919,0.021388383726952793
wt,7,1435,0.5530302652619967,0.021301158464938793
wt,7,1440,0.5531187130802683,0.021276113627272733
wt,7,1445,0.5551735922988321,0.02070068285472832
wt,7,1450,0.5566225618451665,0.020302273499740887
wt,7,1455,0.5584808658347387,0.01980009667984328
wt,7,1460,0.5594605404440859,0.01953928862039639
wt,7,1465,0.5595598756892385,0.01951299425940142
wt,7,1470,0.5609097178954346,0.019158418821932793
wt,7,1475,0.5607684551939962,0.0191952878844855
wt,7,1480,0.5619695957495968,0.018883556741074524
wt,7,1485,0.563501643370523,0.018491705849688882
wt,7,1490,0.5635183778979399,0.018487461086781874
wt,7,1495,0.5657005596255801,0.0179404418618306
wt,7,1500,0.5678725409633326,0.017408649335053365
wt,7,1505,0.5670847378337956,0.017600088654196402
wt,7,1510,0.5678603589352451,0.017411597136450293
wt,7,1515,0.5679427154787045,0.017391676156394826
wt,7,1520,0.5687347683716921,0.017200999721763248
wt,7,1525,0.5682816770414748,0.01730987378801169
wt,7,1530,0.5682589782106278,0.01731534230577518
wt,7,1535,0.5680700936790982,0.017360900216258635
wt,7,1540,0.5682916093057222,0.017307481369861672
wt,7,1545,0.5676799712572956,0.01745529307643142
wt,7,1550,0.568314916812306,0.01730186822981762
wt,7,1555,0.5683615867729704,0.017290633007431437
wt,7,1560,0.5692076686309266,0.01708793925444103
wt,7,1565,0.5689594408458356,0.017147212358581555
wt,7,1570,0.5680200125733639,0.017372995251066944
wt,7,1575,0.5686341919187461,0.017225120902783487
wt,7,1580,0.569178265788695,0.017094951812846957
wt,7,1585,0.5694558636151695,0.01702883478700039
wt,7,1590,0.5705395662588459,0.016772641192197752
wt,7,1595,0.5700886724991053,0.016878864992459223
wt,7,1600,0.571380810907716,0.016575859729252275
wt,7,1605,0.5721137177867761,0.016405901976570606
wt,7,1610,0.5721552261655304,0.01639631748716409
wt,7,1615,0.5728569244771295,0.016234956411289518
wt,7,1620,0.5729304370217748,0.016218124085898237
wt,7,1625,0.5719737765492534,0.016438247527083383
wt,7,1630,0.5719746458473066,0.016438046445967563
wt,7,1635,0.5711008336214384,0.016641148860967476
wt,7,1640,0.5716074558017149,0.01652315485445069
wt,7,1645,0.5718549312261769,0.01646575634618052
wt,7,1650,0.5726509468954352,0.016282192653116433
wt,7,1655,0.573000435810646,0.016202109059292744
wt,7,1660,0.5727274740951757,0.016264630304500538
wt,7,1665,0.5738913684940482,0.015999355975760993
wt,7,1670,0.5741752420271605,0.015935174461358084
wt,7,1675,0.5748133954666786,0.01579163195482044
wt,7,1680,0.5757231542475878,0.01558875612229252
wt,7,1685,0.5763685232161747,0.015446086381419906
wt,7,1690,0.5767416256574083,0.015364075664160773
wt,7,1695,0.5779720171150872,0.015096051917654122
wt,7,1700,0.5789605856336003,0.014883384668276664
wt,7,1705,0.579526050921857,0.014762803440732658
wt,7,1710,0.5793191978129093,0.014806823700837062
wt,7,1715,0.5785674849835596,0.01496766653315384
wt,7,1720,0.5786352056924942,0.014953120292337705
wt,7,1725,0.5784083380500985,0.015001894768760207
wt,7,1730,0.579506036614658,0.014767058159987044
wt,7,1735,0.5811810146556777,0.01441431243836382
wt,7,1740,0.5814014854080958,0.014368381086697714
wt,7,1745,0.5816156057801006,0.014323883266320971
wt,7,1750,0.5814910413718413,0.014349756608385458
wt,7,1755,0.58087296842352,0.01447868243432794
wt,7,1760,0.5815549749446366,0.01433647233171145
wt,8,390,0.9797668413119941,0.02023315868800591
wt,8,395,0.9359742972552211,0.06402570274477891
wt,8,400,0.9405429797602182,0.059457020239781846
wt,8,405,0.9861347432405178,0.013865256759482233
wt,8,410,0.9760560636093462,0.02394393639065385
wt,8,415,0.9941108726570529,0.005889127342947125
wt,8,420,0.971278202291946,0.028721797708054053
wt,8,425,0.984754220372714,0.015245779627286009
wt,8,430,0.964998792082988,0.035001207917011966
wt,8,435,0.950008316167571,0.049991683832429044
wt,8,440,0.9936236006367306,0.0063763993632693725
wt,8,445,0.9963107557234329,0.003689244276567154
wt,8,450,0.6040897989808514,0.2805991595603436
wt,8,455,-0.07466795901685902,0.8882062097638739
wt,8,460,-0.2588233314623777,0.6204342277761915
wt,8,465,-0.6924783873736415,0.08463936152263767
wt,8,470,-0.6946068357248951,0.05589295903119376
wt,8,475,-0.6678138465925391,0.07032560422588867
wt,8,480,-0.6668885512262398,0.07085931727884356
wt,8,485,-0.6276440697561391,0.09570701904935486
wt,8,490,-0.6014992207798677,0.1146918347330442
wt,8,495,-0.5008240213648187,0.2061631200007239
wt,8,500,-0.027355962352637635,0.9443056334187788
wt,8,505,0.050293059524984425,0.8977595345755895
wt,8,510,-0.020619643716882168,0.9549137019573382
wt,8,515,0.008452258978836657,0.9815120043165555
wt,8,520,0.04497554532702061,0.901814764312072
wt,8,525,-0.047561579403153545,0.8895584244605034
wt,8,530,-0.032663457568292316,0.9240472111597766
wt,8,535,-0.028888163459294874,0.9328077467847236
wt,8,540,0.01585704432080454,0.9609898849922576
wt,8,545,0.058819944477985345,0.8559134659223661
wt,8,550,0.09998732279660162,0.7571880777422907
wt,8,555,0.1010748755524315,0.7546182462805687
wt,8,560,0.1116408158406837,0.729773728060463
wt,8,565,0.12026482176798255,0.7096696242320386
wt,8,570,0.12401873532679751,0.7009705823802823
wt,8,575,0.1345727652457684,0.6766923194244308
wt,8,580,0.1347056397557346,0.6763883973365974
wt,8,585,-0.1977795282404596,0.5171799154658782
wt,8,590,-0.17023785312320414,0.5781834929009269
wt,8,595,-0.13131648996137438,0.6689267383051091
wt,8,600,-0.2934770253934835,0.30850483346753427
wt,8,605,-0.21286090354843343,0.4462512791752582
wt,8,610,-0.3097288194972566,0.2430463923782939
wt,8,615,-0.2972876113113884,0.26347774402227986
wt,8,620,-0.27603864148591034,0.3007288560736835
wt,8,625,-0.2513414699572767,0.34772627618341057
wt,8,630,-0.24141223088943412,0.3677241999014753
wt,8,635,-0.2167937668455386,0.41995927021580015
wt,8,640,-0.19431283966841628,0.47083523380433734
wt,8,645,-0.162888778633279,0.546674692241178
wt,8,650,-0.1531771640055402,0.5711443136178058
wt,8,655,-0.13201773763140684,0.6259907930713337
wt,8,660,-0.10641532377127239,0.6948738409005599
wt,8,665,-0.08875802226783568,0.7437597710645107
wt,8,670,-0.0739071586532699,0.7856070958361412
wt,8,675,-0.0416985683260268,0.8781382089262988
wt,8,680,-0.011272142264114703,0.966951520748071
wt,8,685,0.014305082569767202,0.9580658331718457
wt,8,690,0.029337408993729285,0.914112517598371
wt,8,695,0.04676040196424189,0.8634673594707787
wt,8,700,0.06603755511399208,0.8080152389503404
wt,8,705,0.085300342124726,0.7534475979655673
wt,8,710,0.09559832068288986,0.7247014018545919
wt,8,715,0.10955180567080171,0.686300831452711
wt,8,720,0.1196565691920143,0.6589285588186089
wt,8,725,0.13594408883148276,0.6156622043476674
wt,8,730,0.15846577569455317,0.5577616444906395
wt,8,735,0.17214530157935576,0.5237912620468759
wt,8,740,-0.09722355475444797,0.7104806103370693
wt,8,745,-0.08844315057324381,0.7357048072644352
wt,8,750,-0.08039953100161583,0.7590393527993673
wt,8,755,-0.07193337594371352,0.7838135043674312
wt,8,760,-0.049623689431579604,0.849987337884959
wt,8,765,-0.03152488126968077,0.9043969791810104
wt,8,770,-0.018917544024766617,0.9425512139530041
wt,8,775,-0.001801896082693954,0.9945237978798844
wt,8,780,0.014343810686424324,0.9564263691050082
wt,8,785,0.029762196210769386,0.9097214290930782
wt,8,790,0.043268380245461285,0.8690324663639599
wt,8,795,0.05514106509104808,0.8335162647422845
wt,8,800,0.07068122583437153,0.7874949505224372
wt,8,805,0.08202836714684376,0.7542974918553164
wt,8,810,0.09467010703799514,0.717788144268195
wt,8,815,0.1080991759579999,0.6796293833301932
wt,8,820,0.12349517635010827,0.6367741227820634
wt,8,825,0.13956071417622457,0.5931892688143612
wt,8,830,0.1473554893729028,0.5724953473556369
wt,8,835,0.15953982212440956,0.5407803737775115
wt,8,840,0.17470651170401796,0.5024415242947513
wt,8,845,0.18816535998214076,0.4695380580664077
wt,8,850,0.1994095901013417,0.4428932557605122
wt,8,855,0.21590700140941432,0.4052486596488837
wt,8,860,0.22551382090128622,0.3841455067908828
wt,8,865,0.23760882661316352,0.35845519761431854
wt,8,870,0.2483454241854258,0.33648522922574997
wt,8,875,0.2592969740115341,0.314896285244024
wt,8,880,0.26535229980885316,0.30331851948186317
wt,8,885,0.27388066382409676,0.28744881551293017
wt,8,890,0.28190838019291453,0.2729789261596839
wt,8,895,0.2919898550928869,0.2554518749799975
wt,8,900,0.3004209099619348,0.24134553940767364
wt,8,905,0.3137293343796694,0.22009843893466127
wt,8,910,0.32230246922854877,0.20706935601356968
wt,8,915,0.3297886758473823,0.19611094674825172
wt,8,920,0.33700880299037045,0.18590923799946146
wt,8,925,0.3440282884752402,0.17633390122720188
wt,8,930,0.35043314290440597,0.1678893109239706
wt,8,935,0.3563169563458639,0.16037522715283092
wt,8,940,0.3617244188636501,0.15367319076480332
wt,8,945,0.3679867010433224,0.14615302331892804
wt,8,950,0.3746413349383752,0.13844229104329794
wt,8,955,0.381793599834681,0.13047292356414097
wt,8,960,0.38672215450368325,0.12517041259798434
wt,8,965,0.3934283991601341,0.118199511004593
wt,8,970,0.4011861009184884,0.11048115280746983
wt,8,975,0.41045338545707966,0.1017364590283212
wt,8,980,0.4160093625890942,0.09673674324319123
wt,8,985,0.42077053670379405,0.09259431940431415
wt,8,990,0.4279718223379755,0.08657342529761042
wt,8,995,0.4283668646002033,0.08625153875055266
wt,8,1e3,0.4295622352937843,0.08528280281534786
wt,8,1005,0.4351735620445854,0.08084035637204057
wt,8,1010,0.4439436131680806,0.07423754760397176
wt,8,1015,0.4456842696092171,0.07297544268904954
wt,8,1020,0.44827586226125116,0.07112555805930301
wt,8,1025,0.45298197077110175,0.06785463499450105
wt,8,1030,0.4600800358904834,0.06313253205822775
wt,8,1035,0.4643837429781761,0.06039045323997853
wt,8,1040,0.46835177724573623,0.057941445265767326
wt,8,1045,0.4697026032909175,0.05712483070010795
wt,8,1050,0.47319102961887566,0.05505561180229788
wt,8,1055,0.4736442581120969,0.05479093296053481
wt,8,1060,0.47625029748320136,0.05328742935078064
wt,8,1065,0.47968493539059626,0.051353247872758495
wt,8,1070,0.4827861446334842,0.049652445419260845
wt,8,1075,0.48778477756779,0.04700047442466835
wt,8,1080,0.49488219370532444,0.043419975234793594
wt,8,1085,0.49850585450708323,0.04167341238593556
wt,8,1090,0.504232909430787,0.03902220241883561
wt,8,1095,0.5042527079747032,0.039013265222111904
wt,8,1100,0.5037985843734101,0.03921865131735491
wt,8,1105,0.5050105567162364,0.038672334767252944
wt,8,1110,0.5098032080035492,0.03656845213339677
wt,8,1115,0.5131781698666903,0.03514008035539334
wt,8,1120,0.5161474536603426,0.03391898434346541
wt,8,1125,0.5197288200606004,0.03248965091730082
wt,8,1130,0.5198071205892465,0.03245892519172225
wt,8,1135,0.5218791001486675,0.0316539239957322
wt,8,1140,0.524434962814727,0.0306821229573022
wt,8,1145,0.5271823038026029,0.02966324461908855
wt,8,1150,0.5314136851912163,0.028145138110351492
wt,8,1155,0.5359548218175538,0.026583269345745023
wt,8,1160,0.5414091657295411,0.024796781430854963
wt,8,1165,0.5441562072326896,0.023932997132579972
wt,8,1170,0.546570704980642,0.023193214565350506
wt,8,1175,0.5500346613459628,0.022163036743588896
wt,8,1180,0.5493077905570297,0.022376199291150554
wt,8,1185,0.5504049005280165,0.022055069030226183
wt,8,1190,0.5514524364427172,0.02175180589801236
wt,8,1195,0.5546399486787912,0.02084893951382078
wt,8,1200,0.5547407272263225,0.020820878070359306
wt,8,1205,0.5550008525404633,0.020748583099776684
wt,8,1210,0.5571047433946645,0.02017102771035235
wt,8,1215,0.5590401989013507,0.019650860852038057
wt,8,1220,0.5601916533547865,0.019346406911316626
wt,8,1225,0.5608654009205141,0.019169979431586427
wt,8,1230,0.5635479344459676,0.018479965842492445
wt,8,1235,0.5637851250913936,0.018419902739668315
wt,8,1240,0.5669013505915893,0.017644888299119404
wt,8,1245,0.5675478713040388,0.017487346599163307
wt,8,1250,0.5701549901280092,0.016863208531316173
wt,8,1255,0.5735984449142495,0.016065796449674808
wt,8,1260,0.5776903456492625,0.015157082741537783
wt,8,1265,0.5790223809589592,0.014870169650233066
wt,8,1270,0.5806983189536392,0.014515278083044706
wt,8,1275,0.5813842679920149,0.014371963884588241
wt,8,1280,0.5813556950557847,0.014377911224067744
wt,8,1285,0.5853254872244525,0.013570010827537615
wt,8,1290,0.5863152208846749,0.01337428388997566
wt,8,1295,0.5894645846912682,0.012766272884697933
wt,8,1300,0.5924932719144984,0.012202389648121217
wt,8,1305,0.5930145220070483,0.012107365079914209
wt,8,1310,0.5946215629319274,0.011818083826599627
wt,8,1315,0.5960317222686744,0.011568781046823939
